m/z,var_m/z,max_int,sum_int,RT,minRT,maxRT,part_ID,EIC_ID,peak_ID,Score
910.078064,NA,200628.4531,200628.4531,852.831,852.831,852.831,13577,13727,13235,0
318.1299133,9.87E-08,200584.4531,353301.1602,701.934,699.583,709.665,5455,6003,6141,0
293.078125,NA,200579,200579,572.285,572.285,572.285,4839,5379,5490,0
643.838623,2.24E-06,200527.7031,505295.0938,1250.82,1244.24,1254.11,10357,10720,10862,0
565.3622742,3.79E-07,200497.9063,491730.4492,266.215,262.912,271.744,9591,9991,10151,0
480.0506439,2.77E-07,200481.2813,575239.7266,1417.38,1415.15,1423.31,8552,9014,9201,0
188.1756226,6.36E-09,200477.7031,713668.6172,558.698,551.921,567.325,2652,3131,2884,0
144.924408,NA,200452.9688,200452.9688,1196.12,1196.12,1196.12,1757,2182,1776,0
317.1109009,NA,200373.6406,200373.6406,561.985,561.985,561.985,5428,5977,6110,0
374.0389862,1.32E-07,200317.875,543346.9805,281.298,274.773,281.298,6691,7217,7335,0
732.5467072,5.31E-08,200300.8281,450525.0195,202.979,198.253,206.146,11321,11624,11651,0
220.0132802,4.63E-06,200281.5469,294407.3828,537.534,534.512,539.746,3279,3777,3656,0
607.1330741,4.94E-07,200190.7344,938031.1797,294.438,283.025,296.12,9998,10377,10554,0
889.3777466,NA,200107.3906,200107.3906,628.449,628.449,628.449,13360,13534,13115,0
923.7809692,1.35E-05,200028.9375,657578.3203,1187.73,1164.71,1187.73,13717,13856,13300,0
810.3326721,1.48E-05,199928.8281,237395.3047,865.339,865.339,873.611,12406,12650,12454,0
529.4693197,2.62E-07,199785.4063,468468.6719,1213.44,1210.55,1216.05,9201,9629,9777,0
142.0860443,NA,199705.2188,199705.2188,651.087,651.087,651.087,1704,2129,1726,0
779.8851776,1.13E-05,199685.3906,492345.6133,807.54,797.041,809.897,11986,12254,12164,0
545.8967896,NA,199620.5781,199620.5781,1213.44,1213.44,1213.44,9390,9805,9969,0
243.1590084,3.22E-08,199593.0938,927298.6602,208.634,200.478,224.348,3773,4290,4245,0
747.0367737,0.000358971,199446.9688,258818.0664,845.911,845.911,852.831,11492,11787,11765,0
389.1858444,3.62E-08,199387.7656,426349.4609,181.759,178.461,194.95,7001,7514,7687,0
85.08412361,6.35E-10,199365.8125,529051.0508,1119.01,1119.01,1127.46,645,948,476,0
809.8224487,1.07E-06,199362.8281,322812.3984,1227.46,1227.46,1229.94,12394,12640,12440,0
371.2426819,5.88E-07,199350.9844,613340.1406,208.634,202.979,215.229,6633,7161,7276,0
441.9252319,8.99E-08,199348.5313,606641.9844,1183.31,1173.91,1183.31,7951,8437,8633,0
379.128479,NA,199323.3906,199323.3906,605.979,605.979,605.979,6800,7319,7457,0
722.8702393,NA,199318.2344,199318.2344,1224.98,1224.98,1224.98,11184,11500,11555,0
884.1814575,NA,199317.3594,199317.3594,692.396,692.396,692.396,13310,13488,13081,0
298.9223251,1.45E-08,199262.8438,563520.6563,1164.71,1160.01,1170.75,4974,5517,5640,0
840.0861816,NA,199252.0313,199252.0313,633.677,633.677,633.677,12822,13037,12741,0
662.4762573,7.45E-07,199132.1875,370156.2031,241.746,238.437,241.746,10497,10861,10982,0
712.3553162,4.48E-05,199109.2344,382136.5781,651.087,641.304,651.087,11027,11359,11402,0
170.153183,7.70E-06,199025.4844,384591.9219,377.904,375.139,382.885,2273,2732,2401,0
203.9726868,8.61E-09,199013.5156,404657.6406,1160.01,1157.66,1163.17,2963,3452,3253,0
127.0582733,4.19E-09,198900.6719,327697.8672,646.13,643.651,646.13,1416,1813,1345,0
771.1325073,NA,198778.6563,198778.6563,858.821,858.821,858.821,11841,12115,12027,0
367.0831604,NA,198770.9688,198770.9688,605.979,605.979,605.979,6537,7066,7200,0
813.1636963,NA,198758.6719,198758.6719,676.907,676.907,676.907,12451,12692,12489,0
788.9711304,NA,198731.5625,198731.5625,674.698,674.698,674.698,12123,12378,12241,0
599.4920959,1.36E-06,198665.6563,376812.4688,191.652,188.355,191.652,9926,10307,10478,0
847.7836914,NA,198568.8594,198568.8594,1149.93,1149.93,1149.93,12913,13118,12797,0
658.7860921,1.18E-06,198565.3125,749021.7891,1143.29,1138.08,1148.25,10466,10828,10935,0
170.9501404,1.65E-08,198517.2344,400650.2539,1138.08,1134.4,1143.29,2276,2735,2408,0
664.9423218,NA,198516.1875,198516.1875,1254.11,1254.11,1254.11,10530,10892,11004,0
319.9031677,NA,198502.2969,198502.2969,1229.94,1229.94,1229.94,5488,6034,6179,0
396.2256063,2.63E-07,198501.8594,327611.5488,539.746,534.512,539.746,7144,7657,7835,0
852.803894,NA,198500.5938,198500.5938,1250.82,1250.82,1250.82,12973,13174,12836,0
191.0547791,4.19E-09,198418.4844,238970.332,529.669,527.174,529.669,2702,3182,2959,0
79.98858643,NA,198404.0469,198404.0469,1250.82,1250.82,1250.82,544,834,373,0
500.0221252,8.21E-07,198296.8281,391556.0469,605.979,604.658,605.979,8812,9260,9424,0
660.9208984,0.00338462,198275.2344,383009.8594,1213.44,1207.67,1213.44,10488,10851,10967,0
547.3585815,NA,198265.4688,198265.4688,259.609,259.609,259.609,9405,9818,9983,0
413.2658895,3.84E-07,198256.5469,460017.9688,1218.54,1213.44,1221.83,7466,7970,8140,0
416.2604523,1.41E-06,198218.8281,276590.9219,573.966,569.537,573.966,7525,8024,8197,0
246.1559505,5.81E-08,198213.7813,842095.0352,755.62,738.447,762.953,3839,4359,4331,0
406.8397725,3.67E-07,198189.4531,367466.5234,1140.02,1138.08,1141.34,7358,7869,8051,0
116.1433067,3.66E-09,198136.75,1009962.152,514.406,495.921,525.343,1186,1548,1031,0
915.7922974,2.07E-06,198116.2813,498243.3906,1196.12,1187.73,1196.12,13640,13787,13273,0
779.9746094,NA,198114.4375,198114.4375,802.022,802.022,802.022,11987,12255,12165,0
515.8862915,1.68E-06,198039.9844,311218.6953,1229.94,1227.46,1229.94,9013,9451,9595,0
134.1175079,6.67E-09,197954.9844,646196.9063,699.583,695.557,701.934,1550,1965,1565,0
567.8786011,NA,197798.0938,197798.0938,1235.18,1235.18,1235.18,9614,10012,10174,0
486.9766541,NA,197779.125,197779.125,1201.89,1201.89,1201.89,8655,9110,9305,0
286.1506653,1.96E-08,197769.5469,426784.418,539.746,537.534,542.231,4682,5218,5299,0
240.1228905,1.11E-08,197760.4844,269831.5664,522.975,520.075,527.174,3691,4209,4150,0
421.2910233,3.85E-07,197635,509375.7578,200.478,194.95,202.979,7632,8127,8290,0
340.0542297,1.68E-08,197535.8125,309111.0234,1495.01,1492.65,1495.01,5931,6473,6611,0
191.0531464,4.56E-08,197461.75,281757.9043,175.162,172.935,178.461,2702,3182,2960,0
585.4188232,NA,197348.125,197348.125,1201.89,1201.89,1201.89,9796,10186,10358,0
274.2010315,2.92E-08,197319.1875,797105.9688,202.979,200.478,211.93,4420,4948,5013,0
158.9962158,NA,197308.6406,197308.6406,567.325,567.325,567.325,2041,2482,2103,0
105.0115509,1.16E-08,197242.2656,296850.0547,1235.18,1235.18,1240.95,974,1313,788,0
843.3069458,1.44E-05,197239.0625,330634.125,1263.18,1257.4,1263.18,12865,13075,12771,0
514.8966878,3.48E-08,197208.2969,404774.2188,1198.6,1190.48,1198.6,8997,9436,9585,0
348.0703583,2.05E-07,197092.0313,257996.0586,623.754,622.214,623.754,6124,6665,6788,0
491.3586019,7.65E-07,197082.4531,616815.832,185.057,181.759,202.979,8703,9156,9331,0
773.6208191,1.35E-05,197041.3125,327738.6406,224.348,224.348,227.656,11874,12148,12056,0
695.8509399,1.14E-06,197012.1875,549235.5195,1152.41,1145.51,1157.66,10841,11182,11246,0
271.9738235,1.33E-07,196990.1094,627922.4219,1244.24,1235.18,1254.11,4356,4886,4931,0
244.2271271,3.73E-09,196967.375,548434.625,1578.65,1576.7,1583.63,3794,4311,4271,0
201.1121077,5.97E-08,196963.4688,975149.5176,215.229,188.355,221.037,2911,3400,3201,0
319.9030863,9.72E-08,196942.3281,402440.7031,1163.17,1157.66,1167.6,5488,6034,6180,0
113.0960363,2.90E-09,196850.0625,646638.2617,198.253,188.355,202.979,1128,1475,952,0
755.8511963,NA,196844.9375,196844.9375,1229.94,1229.94,1229.94,11613,11899,11853,0
345.2742004,1.58E-07,196833.7656,582947.3359,198.253,188.355,200.478,6074,6615,6744,0
900.8365173,4.48E-05,196772.0469,340420.375,1238.47,1235.18,1238.47,13477,13638,13175,0
232.04319,2.57E-07,196732.2969,322415.0469,558.698,551.921,558.698,3528,4040,3976,0
304.1541545,2.83E-08,196715.2656,385971.0566,194.95,191.652,198.253,5119,5663,5796,0
553.8481323,4.46E-07,196709.9844,557128.3438,1154.63,1145.51,1163.17,9475,9884,10055,0
188.0026245,NA,196629.7031,196629.7031,1263.18,1263.18,1263.18,2641,3120,2867,0
223.0582161,1.70E-08,196546.1875,613109.6484,567.325,567.325,577.765,3347,3848,3730,0
68.3167572,NA,196511.8906,196511.8906,790.134,790.134,790.134,135,306,139,0
793.5779521,3.21E-06,196477.6875,542052.042,156.135,150.967,164.743,12181,12436,12297,0
281.15271,NA,196445.625,196445.625,591.041,591.041,591.041,4565,5094,5172,0
263.0758362,1.68E-08,196413.3906,273491.3438,1052.32,1049.29,1052.32,4166,4691,4725,0
861.0715942,3.94E-06,196381.3438,277494.0313,626.103,623.754,626.103,13066,13261,12902,0
850.7885335,1.36E-06,196373.5469,466802.4609,1163.17,1163.17,1173.91,12950,13153,12816,0
681.4535116,1.66E-06,196269.1719,237711.4824,248.374,245.063,251.421,10688,11038,11127,0
578.9620972,7.45E-09,196253.9688,326893.3828,1229.94,1224.98,1229.94,9717,10107,10273,0
749.5527039,1.74E-06,196238.125,415173.8809,245.063,235.945,248.374,11532,11822,11797,0
839.4327393,NA,196163.7188,196163.7188,868.096,868.096,868.096,12813,13029,12731,0
177.1235504,NA,196114.2188,196114.2188,617.52,617.52,617.52,2418,2885,2594,0
68.65877533,NA,196070.3594,196070.3594,695.557,695.557,695.557,184,399,191,0
223.0581377,1.98E-08,195964.7031,1237432.844,551.921,534.512,554.139,3347,3848,3731,0
962.836792,NA,195962.875,195962.875,1240.95,1240.95,1240.95,13983,14099,13416,0
713.8736267,9.13E-08,195952.9375,360401.625,1224.98,1224.98,1229.94,11050,11380,11424,0
551.5604553,2.82E-06,195950.7188,406448.6895,368.969,364.259,373.005,9449,9858,10030,0
433.2835354,4.15E-08,195939.7188,769690.3555,296.12,294.438,314.828,7824,8313,8493,0
361.0217794,1.49E-07,195933.9063,442698.9141,1561.48,1556.76,1561.48,6424,6955,7092,0
158.0810966,1.90E-08,195905.25,549277.2852,544.448,529.669,549.435,2028,2469,2086,0
216.1656342,NA,195895.1094,195895.1094,674.698,674.698,674.698,3210,3703,3572,0
609.8689575,NA,195842.9375,195842.9375,1247.53,1247.53,1247.53,10033,10413,10587,0
571.4595795,9.82E-07,195759.25,662766.7422,1229.94,1229.94,1250.82,9654,10050,10211,0
418.9330648,2.67E-07,195712.4844,859193.4609,1227.46,1224.98,1250.82,7581,8077,8239,0
102.1276901,2.17E-09,195693.0938,794271.4297,1499.86,1487.39,1505.11,921,1250,732,0
68.30951691,NA,195662.4063,195662.4063,1054.4,1054.4,1054.4,135,305,138,0
314.1620789,NA,195610.75,195610.75,181.759,181.759,181.759,5359,5908,6036,0
319.2997131,NA,195557.5156,195557.5156,604.658,604.658,604.658,5486,6032,6178,0
560.8287354,7.45E-09,195553.7344,256377.5273,1143.29,1141.34,1143.29,9563,9966,10128,0
779.2888794,NA,195532.9531,195532.9531,826.365,826.365,826.365,11973,12241,12145,0
234.1560516,NA,195305.625,195305.625,678.767,678.767,678.767,3572,4087,4024,0
101.1072636,3.51E-09,195269.0469,335929.8945,542.231,539.746,547.204,900,1225,701,0
424.8642883,5.38E-07,195177.7656,258908.2617,1152.41,1152.41,1154.63,7683,8176,8346,0
664.9399414,NA,195140.0625,195140.0625,1240.95,1240.95,1240.95,10530,10892,11005,0
769.5927734,1.15E-07,195114.0313,388162.9492,221.037,218.534,224.348,11817,12095,12012,0
149.0014826,1.54E-08,195106.7969,788224.7969,1265.52,1263.18,1280.78,1859,2293,1905,0
118.0461769,2.97E-07,195081.2813,299360.5469,619.73,619.73,626.103,1215,1579,1065,0
223.1539459,1.20E-08,195022.3594,371312.1045,245.063,238.437,251.421,3356,3857,3743,0
775.4713745,NA,194982.9844,194982.9844,852.831,852.831,852.831,11903,12176,12088,0
73.08415222,1.16E-10,194969.4844,258492.7617,636.561,636.561,638.555,399,677,278,0
167.0175934,1.68E-08,194966.7656,329789.2813,1238.47,1238.47,1244.24,2201,2647,2291,0
316.1388753,2.83E-08,194927.1719,275925.1377,259.609,253.657,259.609,5410,5959,6079,0
295.1902161,3.63E-08,194922.8906,503845.5938,191.652,188.355,194.95,4888,5427,5545,0
204.9950409,NA,194903.2344,194903.2344,609.268,609.268,609.268,2990,3479,3300,0
838.8408508,1.16E-06,194875.9844,368088.5938,1235.18,1235.18,1244.24,12803,13021,12725,0
439.185318,3.01E-08,194859.1563,505289.1953,731.657,729.978,735.824,7911,8398,8592,0
310.1756134,1.68E-07,194797.7969,325060.8203,678.767,676.907,678.767,5249,5798,5947,0
304.17541,3.85E-08,194773.1875,725990.4141,215.229,208.634,224.348,5120,5664,5797,0
169.0859032,2.54E-09,194742.2813,487573.5586,1054.4,1049.29,1056.75,2251,2701,2353,0
245.0240143,4.10E-08,194718.3906,594500.8281,1079.61,1075.58,1083.24,3801,4319,4285,0
186.0582479,5.93E-09,194698.2344,499729.7285,294.438,291.956,304.685,2610,3086,2824,0
102.1276779,1.32E-09,194620.8438,669872.5469,1509.96,1507.6,1514.81,921,1250,733,0
209.1283722,2.28E-08,194613.0625,299357.875,567.325,567.325,569.537,3089,3583,3411,0
209.1535187,6.98E-09,194590.9219,403164.6602,206.146,202.979,211.93,3092,3586,3416,0
550.9486694,NA,194575.9375,194575.9375,1244.24,1244.24,1244.24,9441,9850,10024,0
370.2951864,1.12E-07,194527.0313,273005.6836,185.057,178.461,188.355,6613,7144,7263,0
847.7821655,1.19E-07,194441,277096.5156,1160.01,1160.01,1164.71,12913,13118,12798,0
459.8784383,8.24E-07,194372.3125,339049.9219,1140.02,1138.08,1141.34,8251,8723,8929,0
438.2980499,2.34E-07,194365.5781,365508.2949,164.743,162.373,169.623,7896,8383,8577,0
488.4675598,NA,194324.3281,194324.3281,1221.83,1221.83,1221.83,8674,9129,9310,0
317.9238129,7.87E-08,194316.7656,321144.1172,1196.12,1196.12,1198.6,5447,5996,6129,0
308.8818237,6.22E-08,194316.375,595953.3906,1140.02,1134.4,1143.29,5206,5755,5893,0
68.34263611,NA,194300.375,194300.375,1017,1017,1017,141,321,151,0
200.128115,1.56E-08,194267.4531,567044.1191,198.253,172.935,202.979,2889,3377,3174,0
490.8223953,2.28E-07,194149.0469,423724.0625,1140.02,1136.49,1141.34,8696,9149,9324,0
857.6711273,8.41E-06,194127.4063,454674.1992,809.897,805.319,812.657,13024,13222,12871,0
565.4089355,NA,194108.8906,194108.8906,1244.24,1244.24,1244.24,9592,9992,10154,0
241.1432266,4.56E-08,194106.3438,483546.2656,215.229,208.634,218.534,3722,4241,4184,0
432.9904785,NA,194045.125,194045.125,1201.89,1201.89,1201.89,7817,8306,8479,0
592.8300781,NA,194027.5781,194027.5781,1221.83,1221.83,1221.83,9850,10236,10412,0
748.3309733,1.19E-05,194006.6563,407764.3359,1265.52,1265.52,1270.89,11515,11806,11781,0
480.050499,2.00E-07,194001.3906,616803.4688,1461.78,1459.29,1467.18,8552,9014,9202,0
176.1281255,1.48E-08,193999.75,572033.4473,527.174,520.075,532.294,2393,2859,2561,0
892.9902954,NA,193981.7656,193981.7656,844.099,844.099,844.099,13402,13570,13135,0
180.0443802,6.91E-09,193962.7969,567707.1953,1600,1595.55,1603.03,2467,2937,2652,0
170.0576739,3.00E-09,193961.4844,890997.0898,707.177,695.557,709.665,2268,2720,2381,0
785.5881653,1.09E-06,193943.2031,284149.2451,235.945,235.945,251.421,12073,12332,12212,0
143.0814514,NA,193926.25,193926.25,633.677,633.677,633.677,1726,2150,1749,0
283.1217957,NA,193921.75,193921.75,785.562,785.562,785.562,4603,5135,5217,0
526.5566284,4.09E-07,193891.9219,558069.9375,487.153,481.614,491.327,9152,9582,9723,0
437.200236,5.90E-09,193887,430320.4141,206.146,202.979,208.634,7879,8366,8560,0
431.9037476,NA,193876.4063,193876.4063,1201.89,1201.89,1201.89,7796,8287,8461,0
432.1710205,NA,193863.375,193863.375,652.809,652.809,652.809,7801,8290,8470,0
779.7016754,3.68E-06,193818.875,456534.8477,802.022,790.134,802.022,11981,12249,12155,0
627.8998291,2.22E-05,193787.2344,696898.9297,1216.05,1201.89,1221.83,10230,10597,10764,0
81.03343201,2.91E-09,193763.2344,317408.8828,652.809,646.13,652.809,568,857,393,0
145.1699181,1.01E-08,193745.1719,285738.1572,0.441263,0.441263,9.54589,1776,2203,1804,0
331.3459778,NA,193713.3906,193713.3906,654.542,654.542,654.542,5760,6300,6449,0
126.102562,NA,193692.1563,193692.1563,583.803,583.803,583.803,1405,1802,1334,0
819.5844116,0.000429567,193651.1094,355272.8398,221.037,218.534,224.348,12546,12783,12559,0
362.2363815,6.42E-08,193585.6719,456867.7422,198.253,188.355,202.979,6447,6977,7124,0
525.5581665,9.73E-07,193540.6406,612358.5723,434.857,433.168,446.365,9129,9560,9701,0
348.2043915,1.18E-05,193540.5,295381.6406,238.437,235.945,251.421,6128,6669,6793,0
470.2607931,7.61E-07,193537.25,471646.6719,697.907,697.907,701.934,8411,8877,9083,0
361.1633911,NA,193521.5313,193521.5313,591.041,591.041,591.041,6430,6961,7102,0
346.2209167,NA,193458.0625,193458.0625,649.013,649.013,649.013,6092,6633,6753,0
908.9040527,NA,193455.1406,193455.1406,1218.54,1218.54,1218.54,13566,13716,13229,0
112.0756618,3.19E-10,193433.375,861601.0391,1561.48,1545.85,1568.68,1107,1455,943,0
361.1534958,7.97E-08,193362.9375,544833.4648,699.583,697.907,704.691,6429,6960,7099,0
453.3768921,5.53E-07,193343.3281,547320.6406,178.461,172.935,181.759,8143,8622,8815,0
727.0258179,NA,193328.7656,193328.7656,605.979,605.979,605.979,11253,11564,11605,0
460.1204224,NA,193301.0156,193301.0156,259.609,259.609,259.609,8259,8731,8937,0
102.0218811,2.80E-07,193255.9531,380053.4844,649.013,649.013,651.087,910,1235,703,0
496.0867676,3.25E-07,193214.2031,622356.5273,283.025,276.993,284.359,8752,9200,9369,0
497.9670105,NA,193112.8281,193112.8281,1244.24,1244.24,1244.24,8779,9225,9395,0
313.1191915,1.44E-07,193071.1406,284602.4102,233.587,233.587,238.437,5328,5875,6002,0
80.99304581,8.79E-10,193045.3438,612030.9766,1141.34,1138.08,1148.25,565,854,389,0
520.9680786,6.71E-08,193020.8594,345109,1238.47,1229.94,1238.47,9060,9495,9636,0
206.0773041,8.78E-09,192987.3906,746484.3438,529.669,525.343,534.512,3023,3515,3343,0
873.2555542,NA,192982.1406,192982.1406,851.153,851.153,851.153,13199,13385,12996,0
812.8965454,NA,192951.5313,192951.5313,1210.55,1210.55,1210.55,12446,12687,12482,0
130.1590042,1.16E-10,192889.75,239010.0703,281.298,281.298,283.025,1479,1881,1436,0
458.9973297,7.61E-08,192874.7656,400221.5469,1115.12,1111.86,1116.93,8238,8712,8915,0
124.0562706,1.54E-08,192839.0469,332969.4844,1238.47,1232.97,1238.47,1356,1750,1281,0
554.5561157,2.23E-06,192836,751243.1875,507.457,504.958,514.406,9493,9901,10069,0
271.0963745,0,192806.2031,351962.3984,175.162,172.935,178.461,4341,4871,4916,0
496.0657959,NA,192753.0625,192753.0625,609.268,609.268,609.268,8751,9199,9368,0
610.0558716,2.56E-07,192727.5781,590565.6953,517.037,511.907,522.975,10037,10416,10593,0
752.8770752,NA,192657.5,192657.5,1227.46,1227.46,1227.46,11586,11872,11831,0
131.0895767,2.91E-09,192592.2813,331231.8125,1091.72,1090.17,1091.72,1490,1897,1467,0
565.4109701,8.43E-07,192586.6406,468275.1953,1229.94,1224.98,1232.97,9592,9992,10155,0
142.1338882,1.03E-08,192515.7656,751254.7266,554.139,544.448,557.161,1710,2135,1732,0
620.9008789,NA,192503.2969,192503.2969,1232.97,1232.97,1232.97,10142,10514,10682,0
212.9607798,1.40E-08,192437.0469,491674.2969,1210.55,1207.67,1216.05,3148,3641,3491,0
219.0171814,6.03E-07,192357.5938,252548.75,573.966,573.966,577.765,3258,3756,3634,0
474.1236572,NA,192329.0625,192329.0625,617.52,617.52,617.52,8481,8949,9146,0
650.8684998,6.72E-07,192305.6406,334935.9375,1227.46,1227.46,1232.97,10402,10763,10889,0
308.8819987,6.08E-08,192264.5,363258.1875,1145.51,1145.51,1149.93,5206,5755,5894,0
228.1342163,1.66E-08,192207.4531,390169.252,532.294,527.174,534.512,3455,3966,3879,0
776.5717163,1.30E-06,192137.375,308797.6582,202.979,200.478,206.146,11926,12197,12111,0
528.854248,3.38E-06,192115.1563,613866.9063,1227.46,1213.44,1227.46,9192,9620,9767,0
565.4089966,NA,192067.2656,192067.2656,1218.54,1218.54,1218.54,9592,9992,10156,0
138.9383087,7.30E-09,192035.1719,503396.1328,1154.63,1149.93,1157.66,1634,2056,1658,0
367.3182068,9.99E-06,192011.1094,954945.8242,544.448,534.512,554.139,6550,7080,7215,0
109.2874908,NA,191994.6875,191994.6875,594.331,594.331,594.331,1057,1403,892,0
319.1156049,1.99E-07,191951.2344,898075.6563,755.62,746.736,760.06,5475,6022,6165,0
475.2072754,NA,191885.2344,191885.2344,583.803,583.803,583.803,8499,8966,9155,0
707.9364421,3.77E-07,191876.4063,475782.0156,1210.55,1201.89,1216.05,10955,11290,11327,0
751.3566895,NA,191873.4219,191873.4219,757.839,757.839,757.839,11559,11848,11813,0
560.8292236,3.65E-07,191836.0938,311989.9531,1154.63,1154.63,1157.66,9563,9966,10129,0
598.8411255,7.63E-06,191833.9219,305283.3047,1196.12,1196.12,1201.89,9916,10298,10466,0
965.9866943,NA,191765.1563,191765.1563,583.803,583.803,583.803,13997,14113,13420,0
392.864624,3.96E-08,191756.75,446591.7461,1138.08,1136.49,1148.25,7073,7585,7760,0
522.3614502,1.19E-07,191733.7656,383048.3125,181.759,181.759,185.057,9076,9509,9649,0
167.0176392,3.77E-08,191657.7813,309028.3984,1216.05,1207.67,1216.05,2201,2647,2292,0
277.2371419,4.04E-09,191629.7344,303250.2441,191.652,191.652,200.478,4484,5011,5093,0
443.8824921,2.28E-08,191627.0156,300668.625,1254.11,1254.11,1260.02,7992,8474,8670,0
339.0592346,5.87E-08,191578.7969,274481.1992,704.691,701.934,707.177,5908,6448,6587,0
363.5528625,1.87E-07,191565.7344,619821.5469,424.731,418.002,428.037,6473,7002,7146,0
815.6051636,NA,191505.9844,191505.9844,1001.52,1001.52,1001.52,12491,12730,12513,0
172.0368256,4.21E-08,191462.9219,552676.4375,711.881,709.665,720.426,2296,2756,2437,0
215.9989319,1.32E-08,191454.7031,597840.0859,1480.59,1475.74,1482.68,3196,3689,3551,0
752.5106812,2.41E-06,191442.1719,225040.7227,185.057,185.057,188.355,11580,11866,11828,0
276.0927531,3.94E-08,191363.3125,431050.6641,22.8759,21.2801,24.695,4455,4981,5059,0
280.1381683,3.77E-08,191344.2344,310758.8047,605.979,605.979,609.268,4539,5068,5146,0
200.1644409,9.01E-09,191279.2969,563433.9258,208.634,200.478,211.93,2892,3380,3177,0
446.8441671,3.20E-06,191270.9219,502234.5938,1201.89,1187.73,1201.89,8052,8534,8729,0
277.0937398,4.70E-06,191249.2969,610805.207,1027.42,1021.57,1033.35,4475,5001,5084,0
71.06220245,NA,191152.25,191152.25,633.677,633.677,633.677,343,614,258,0
670.8782349,NA,191150.1406,191150.1406,1213.44,1213.44,1213.44,10595,10950,11045,0
545.9089966,1.19E-07,191133.9688,315980.8047,1235.18,1229.94,1235.18,9391,9806,9971,0
411.3542725,2.54E-05,191123.1719,453333.7119,191.652,169.623,194.95,7434,7941,8111,0
302.0217634,3.42E-07,191123.0781,1062215.938,1021.57,1019.22,1033.35,5055,5600,5731,0
286.2487488,5.40E-08,191121.1563,567721.8359,224.348,215.229,224.348,4689,5225,5308,0
171.1126099,4.19E-09,191040.2344,242797.0664,678.767,678.767,684.27,2286,2746,2428,0
426.3237122,5.21E-07,191022.2188,471706.5273,202.979,198.253,208.634,7705,8198,8367,0
582.9037476,2.98E-08,191015.3906,359952.4219,1218.54,1218.54,1224.98,9763,10155,10326,0
580.558492,7.58E-07,190915.1094,671649.9238,492.876,487.153,498.42,9732,10124,10287,0
842.1943359,NA,190913.8594,190913.8594,865.339,865.339,865.339,12854,13066,12763,0
810.921936,NA,190912.3438,190912.3438,1238.47,1238.47,1238.47,12416,12659,12464,0
263.0492371,1.44E-07,190907.75,512017.2852,707.177,704.691,715.18,4164,4688,4719,0
207.0970764,NA,190800.375,190800.375,558.698,558.698,558.698,3045,3538,3371,0
954.9220581,2.98E-06,190763.0781,340625.0156,1207.67,1207.67,1216.05,13944,14062,13400,0
86.07068634,NA,190752.2969,190752.2969,572.285,572.285,572.285,665,969,485,0
625.5422974,NA,190721.0313,190721.0313,612.556,612.556,612.556,10205,10574,10739,0
215.1025391,4.66E-10,190705.25,570218.8867,539.746,537.534,547.204,3187,3680,3539,0
169.0687752,3.78E-09,190693.1875,581232.3828,403.521,403.521,411.002,2248,2698,2350,0
131.0469818,6.29E-09,190686,434901.1172,563.926,563.926,567.325,1485,1891,1455,0
68.36403656,NA,190685.3281,190685.3281,1183.31,1183.31,1183.31,142,330,161,0
633.9414978,2.03E-06,190667.25,314099.6641,1216.05,1210.55,1216.05,10274,10642,10805,0
393.2593079,1.02E-07,190646.0625,459581.5469,206.146,198.253,208.634,7088,7602,7779,0
172.1331635,1.63E-09,190640,442111.875,215.229,211.93,218.534,2307,2769,2458,0
583.4394735,1.57E-06,190639.0781,497035.4219,1216.05,1213.44,1221.83,9769,10161,10331,0
225.1349335,3.71E-08,190607.9063,736974.3438,848.396,844.099,854.779,3399,3905,3808,0
783.4879761,NA,190558.3125,190558.3125,678.767,678.767,678.767,12038,12300,12190,0
446.8451233,2.25E-07,190534.0938,325523.6094,1160.01,1160.01,1167.6,8052,8534,8730,0
189.9781799,NA,190455.1563,190455.1563,1207.67,1207.67,1207.67,2680,3159,2926,0
820.8113607,2.18E-05,190439.9531,494668.625,1232.97,1232.97,1240.95,12568,12804,12572,0
795.8659363,4.84E-06,190436.9219,318992.6563,1201.89,1198.6,1201.89,12208,12466,12316,0
492.9035645,1.16E-06,190435.8125,362971.8594,1235.18,1232.97,1235.18,8718,9169,9345,0
292.0966568,7.41E-08,190382.9063,420486.9883,202.979,198.253,206.146,4816,5357,5465,0
383.1334483,3.65E-07,190279.0938,462227.166,0.441263,0.441263,15.759,6867,7383,7549,0
200.0124156,7.89E-09,190277.4219,615697.207,1003.6,994.453,1006.9,2878,3364,3156,0
285.0528564,NA,190258.1563,190258.1563,594.331,594.331,594.331,4651,5187,5263,0
342.211792,3.04E-08,190237.3594,381111.9863,241.746,238.437,248.374,5992,6534,6662,0
396.0273438,NA,190192.0781,190192.0781,628.449,628.449,628.449,7133,7646,7823,0
742.7614746,NA,190175.6094,190175.6094,854.779,854.779,854.779,11442,11741,11741,0
324.0386861,2.26E-07,190150.8281,284324.3906,1064.08,1059.51,1066.84,5563,6107,6266,0
924.0009155,NA,190109.4219,190109.4219,646.13,646.13,646.13,13719,13858,13303,0
331.2115173,4.72E-07,190098.75,613860.2813,208.634,202.979,215.229,5747,6289,6438,0
290.1416397,4.68E-08,190088.8125,399493.1602,200.478,198.253,206.146,4777,5316,5413,0
113.1072439,3.88E-10,190074.3281,723169.8555,40.3657,35.4979,45.0783,1129,1476,955,0
