"","m/z","var_m/z","max_int","sum_int","RT","minRT","maxRT","part_ID","EIC_ID","peak_ID","Score"
"5118",915.764526367188,2.01165676116943e-06,423065.0625,1137524.125,1674.69,1674.69,1683.72,5236,11607,12456,0
"5119",411.378191630046,2.10747009877003e-08,422928.1875,2731788.45898438,727.502,708.088,729.334,2755,6047,5752,0
"5120",507.390182495117,2.27553149064382e-07,422767,1403468.6875,874.647,871.798,876.474,3357,7525,7219,0
"5121",644.591247558594,9.66091950734456e-07,422542.53125,1321703.453125,1440.01,1434.21,1443.18,4144,8698,8255,0
"5122",353.251541137695,2.26621826489766e-08,422435.03125,772456.0234375,1087.35,1085.26,1095.86,2281,4889,4554,0
"5123",204.13828531901,2.97741004914948e-09,422422.28125,3134267.25,254.145,251.78,281.612,731,1386,1180,0
"5124",872.818725585938,1.87009572982788e-05,422380.5625,1151047.3203125,1765.8,1763.02,1778.61,5062,11224,11938,0
"5125",437.344940185547,1.67638063430786e-07,422086.84375,1683956.90625,793.746,792.194,799.352,2936,6520,6217,0
"5126",1174.55533854167,1.55468781789144e-06,422071.59375,840388.890625,1577.83,1574.49,1581.02,5745,12361,13336,0
"5127",932.602203369141,5.6736171245575e-06,421766.40625,868410.734375,1122.62,1122.62,1137.18,5304,11727,12624,0
"5128",613.546602689303,2.70799948618962e-08,421684.8125,3914591.640625,522.824,519.277,541.227,3965,8451,8015,0
"5129",336.201517205489,2.64609984138556e-06,421373.6875,3996162.18359375,249.415,247.049,296.511,2126,4508,4169,0
"5130",656.42573765346,1.81386158579872e-06,421227.15625,1391934.24609375,1070.38,1054.4,1070.38,4211,8785,8354,0
"5131",902.858306884766,3.02158296108246e-05,421010.8125,1040437.6953125,1734.11,1725.64,1736.48,5186,11485,12300,0
"5132",411.378051757812,1.5522042910258e-08,420917.1875,1528376.96875,736.177,731.842,738.144,2755,6047,5753,0
"5133",187.126398722331,2.01786557833354e-09,420706.34375,2129318.890625,232.602,220.788,232.602,550,988,823,0
"5134",554.194073845359,3.30975607914083e-07,420647.625,4880894.33203125,939.081,910.981,943.142,3623,8019,7661,0
"5135",213.190541585286,3.5146340018227e-09,420352.09375,4152534.953125,192.072,172.792,198.127,822,1630,1388,0
"5136",1020.89126586914,9.75653529167175e-07,419991.4375,1689025.359375,1731.2,1719.4,1734.11,5518,12128,13135,0
"5137",520.435668945312,5.40167093276978e-08,419903.78125,1554012.140625,1926.7,1920.02,1928.39,3431,7666,7336,0
"5138",996.942553710938,2.98663973808289e-05,419886.53125,1131769.09375,1773.18,1771.08,1789.72,5469,12049,13042,0
"5139",542.532552083333,1.34979685147603e-06,419794.6875,1147453.15625,1272.33,1272.33,1277.47,3564,7921,7579,0
"5140",821.587921142578,1.40927731990814e-06,419579.1875,1766866.125,1365.61,1362.12,1375.07,4909,10650,11097,0
"5141",417.297912597656,3.72529029846191e-09,419361,1125073.34375,342.451,338.52,342.451,2808,6153,5876,0
"5142",375.329856872559,3.95812094211578e-09,419243.03125,1452780.90625,349.695,346.031,352.067,2498,5357,5037,0
"5143",314.092041015625,1.24176343282064e-09,419158.34375,1418381.875,1873.35,1871.39,1878.22,1886,4012,3673,0
"5144",358.367713928223,3.95812094211578e-09,419133.0625,1539532.9375,561.424,557.603,563.13,2336,5005,4688,0
"5145",823.824783325195,1.82632356882095e-06,419037.5625,962586.140625,1763.02,1754.96,1763.02,4918,10679,11138,0
"5146",887.595123291016,1.516193151474e-06,418852,935193.046875,1134,1125.95,1137.18,5116,11354,12127,0
"5147",325.220237731934,1.51339918375015e-08,418778.84375,886432.7265625,1574.49,1572.13,1581.02,2000,4258,3908,0
"5148",818.809707641602,7.36210495233536e-06,418717.15625,916855.9140625,1773.18,1773.18,1784.04,4896,10605,11020,0
"5149",228.195729573568,5.43271501859029e-10,418438,1023505.8125,711.893,710.059,713.728,985,2001,1719,0
"5150",664.462778727214,4.97947136561076e-08,418162.84375,2137011.640625,342.451,340.485,349.695,4251,8837,8404,0
"5151",339.34467569987,4.03573115666707e-09,417754.25,733602.4921875,819.228,813.748,819.228,2162,4592,4261,0
"5152",1283.87416585286,1.6892949740092e-06,417715.71875,1463586.0078125,1531.97,1528.79,1541.43,5862,12476,13474,0
"5153",1140.31724330357,8.59016463870094e-06,417663.40625,1703100.16015625,1704.67,1696.33,1719.4,5715,12332,13309,0
"5154",981.928141276042,9.02501245339711e-05,417544.15625,663188.265625,1792.08,1792.08,1800.28,5427,11979,12964,0
"5155",865.900594075521,6.341685851415e-06,417462.59375,722963.125,1781.4,1781.4,1789.72,5047,11168,11870,0
"5156",965.818184988839,1.44844608647483e-05,417448.5,2151939.328125,1693.15,1690.09,1707.45,5391,11910,12865,0
"5157",676.528356933594,1.91964209079742e-06,417193.625,1231879.75,1383.46,1381.06,1390.04,4329,8951,8536,0
"5158",544.339993563565,2.56029042330655e-08,417150.5625,3411660.5,340.485,330.868,352.067,3570,7930,7584,0
"5159",423.329772949219,1.30385160446167e-08,417029.9375,1642964.84375,503.619,497.833,505.593,2839,6268,5991,0
"5160",388.269109090169,1.79209040872978e-08,416932,3405552.2578125,249.415,230.375,256.514,2590,5610,5286,0
"5161",944.943196614583,7.61200984319051e-07,416917.375,992437.140625,1773.18,1773.18,1781.4,5339,11799,12720,0
"5162",1171.3408203125,1.66396299997966e-06,416913.28125,1768970.6875,1627.8,1624.75,1641.41,5736,12352,13324,0
"5163",694.606620788574,1.69700277703149e-07,416745.1875,2024528.4765625,1087.35,1073.56,1090.26,4430,9122,8728,0
"5164",324.195129394531,1.00582838058472e-07,416627.53125,1136796.96875,284.384,284.384,288.992,1987,4218,3872,0
"5165",820.78178914388,5.15791277090708e-06,416624.4375,1796417.203125,1531.97,1528.79,1541.43,4906,10636,11070,0
"5166",842.704956054688,2.92062759399414e-06,416211.90625,1200118.53125,1633.21,1633.21,1638.36,4975,10913,11500,0
"5167",878.756210327148,7.58229621819087e-06,416174.3125,1619794.6640625,1654.7,1654.7,1680.67,5081,11275,12005,0
"5168",1038.91973876953,6.21378421783447e-06,416038.28125,1205374.4140625,1722.72,1719.4,1728.82,5570,12194,13195,0
"5169",358.36765398298,4.56791548501878e-09,416013.6875,2563704.375,579.438,576.257,586.404,2336,5005,4689,0
"5170",1007.87377929688,3.66941094398499e-07,415738.09375,1201800.5859375,1699.25,1690.09,1702.43,5492,12089,13104,0
"5171",1173.556640625,4.29898500442505e-06,415707,1529790.78125,1587.37,1584.19,1595.97,5743,12359,13335,0
"5172",927.912953694661,6.89985851446788e-06,415642.125,1650529.9453125,1820.88,1815.33,1831.85,5286,11693,12580,0
"5173",401.38182220459,2.42609530687332e-08,415453.3125,5620017.984375,653.206,650.831,686.271,2685,5863,5567,0
"5174",739.746887207031,6.87936941782633e-07,415045.5625,2354362.609375,1587.37,1577.83,1595.97,4620,9610,9453,0
"5175",709.712951660156,8.35210084915161e-06,414919.125,1541572.3984375,1587.37,1572.13,1590.69,4501,9271,8917,0
"5176",856.872741699219,2.30967998504639e-07,414359.09375,829907.59375,1789.72,1786.81,1800.28,5016,11091,11768,0
"5177",829.544616699219,4.56348061561584e-07,414268.78125,1599197.171875,1070.38,1062.46,1073.56,4934,10757,11245,0
"5178",213.190425872803,2.54173452655474e-09,414163.46875,1358126.84375,200.23,200.23,206.261,822,1630,1389,0
"5179",796.724905831473,2.46170730817886e-06,413988.53125,1841689.90625,1719.4,1713.15,1731.2,4842,10330,10538,0
"5180",1006.94541931152,2.43727117776871e-06,413892.09375,918524.796875,1784.04,1778.61,1786.81,5491,12087,13099,0
"5181",994.940612792969,1.1000782251358e-05,413724.3125,1130353.4375,1810.59,1808.21,1812.83,5465,12042,13033,0
"5182",353.251517159598,1.79168723878406e-08,413425.375,2360156.296875,1064.82,1062.46,1080.81,2281,4889,4555,0
"5183",969.855606079102,4.23534462849299e-06,413404.40625,1015167.59375,1746.36,1743.72,1754.96,5396,11925,12883,0
"5184",513.396987915039,3.32171718279521e-08,413367.71875,1525967.71875,428.534,424.596,430.771,3389,7590,7285,0
"5185",196.126039505005,4.68571670353413e-09,413268.4375,2733724.75,225.112,218.83,234.56,637,1188,990,0
"5186",861.723648071289,1.14301219582558e-05,412912.4375,952418.40625,1471.56,1462.02,1471.56,5031,11134,11822,0
"5187",758.383107503255,7.06563393274943e-08,412491.53125,1830263.3125,1556.64,1550.15,1565.49,4704,9857,9808,0
"5188",992.857788085938,2.07126140594482e-06,412474,669321.796875,1734.11,1731.2,1738.58,5457,12032,13020,0
"5189",830.419152832031,2.71201133728027e-07,412318.4375,1522331,1666.76,1657.76,1669.53,4935,10763,11248,0
"5190",747.513336181641,7.02465573946635e-06,412243.78125,990816.7421875,1120.13,1116.81,1130.68,4648,9700,9564,0
"5191",856.865458170573,6.23737772305806e-06,412238.9375,696445.5859375,1734.11,1731.2,1736.48,5016,11091,11769,0
"5192",893.616259765625,1.21332705020905e-06,412159.09375,1117285.578125,1134,1125.95,1141.5,5141,11405,12191,0
"5193",463.146793910435,3.29954283578055e-07,411952.8125,3212788.4765625,994.426,974.435,999.16,3107,6939,6659,0
"5194",315.230733235677,2.29726235071818e-08,411807.5,1528395.203125,1797.37,1786.81,1803.2,1906,4044,3709,0
"5195",696.379707336426,3.3574178814888e-07,411455.09375,2478094.671875,441.905,436.814,450.719,4439,9138,8743,0
"5196",1020.89263916016,1.90362334251404e-06,411408.9375,805516.0625,1759.7,1754.96,1759.7,5518,12128,13136,0
"5197",796.719095865885,4.11923974752426e-06,411287.875,2536377.65625,1704.67,1683.72,1707.45,4842,10330,10539,0
"5198",444.403999328613,3.08190161983172e-07,410954,870645.1015625,1105.46,1103.91,1116.81,2993,6658,6364,0
"5199",930.808898925781,6.73159956932068e-06,410914.875,823656.1484375,1716.34,1710.78,1716.34,5297,11713,12603,0
"5200",623.61580984933,3.26406388055711e-07,410704.375,1619213.5234375,1615.21,1612.03,1630.03,4027,8530,8106,0
"5201",1155.72513834635,4.9521525700887e-06,410024.65625,827133.78125,1128.18,1128.18,1137.18,5726,12342,13316,0
"5202",776.726155598958,7.83304373423259e-07,409602.125,1798381.3125,1847.98,1837.14,1850.35,4780,10091,10156,0
"5203",1039.93228149414,7.12648034095764e-06,409548.125,900665.171875,1746.36,1741.22,1754.96,5572,12195,13197,0
"5204",992.858520507812,2.81780958175659e-06,409500.0625,1378563.625,1722.72,1707.45,1728.82,5457,12032,13021,0
"5205",1038.93054199219,1.5847384929657e-05,409410.1875,1134780.53125,1763.02,1749.27,1765.8,5570,12194,13196,0
"5206",628.213012695312,6.14672899246216e-08,409262.90625,1786329.125,1032.89,1028.83,1037.13,4047,8558,8125,0
"5207",189.073322719998,3.41865386253868e-09,409163.0625,3353446.08398438,206.261,176.218,209.435,569,1039,862,0
"5208",913.786397298177,1.15608175595601e-06,408615.75,827044.03125,1710.78,1704.67,1710.78,5230,11593,12439,0
"5209",238.211673736572,4.00010806818803e-06,408527.46875,4411716.71582031,72.1656,45.3431,85.5125,1079,2237,1939,0
"5210",817.672310965402,2.22204696564447e-06,408526.21875,2025672.828125,1621.44,1618.39,1636.12,4891,10590,10992,0
"5211",1347.25712076823,2.47706969579061e-05,408389.75,754596.828125,1797.37,1792.08,1797.37,5941,12552,13551,0
"5212",146.153756713867,1.04308128356934e-08,408324.5625,1054762.9453125,1775.96,1768.44,1786.81,50,63,38,0
"5213",892.677932739258,6.26780092716217e-07,408213.03125,1430924.53125,1468.65,1468.65,1477.78,5136,11397,12182,0
"5214",905.906860351562,8.38562846183777e-06,408048.0625,991843.484375,1831.85,1831.85,1837.14,5197,11510,12329,0
"5215",362.926010131836,4.71413573798011e-08,407937.8125,4212169.51367188,225.112,198.127,234.56,2378,5095,4775,0
"5216",654.61728922526,1.45410497983297e-06,407556.75,612182.2578125,1797.37,1794.45,1805.56,4199,8769,8341,0
"5217",802.387756347656,2.34693288803101e-07,407547.25,1038999.46875,1633.21,1630.03,1636.12,4852,10387,10629,0
"5218",374.247064208984,3.22444571389092e-08,407464.15625,3063581.921875,347.998,347.998,367.32,2486,5332,5014,0
"5219",1208.32900390625,3.15457582473755e-06,407297.4375,1391252.796875,1644.75,1641.41,1654.7,5778,12394,13382,0
"5220",664.691723632812,2.07498669624329e-07,407292.53125,1476620.359375,1683.72,1680.67,1693.15,4254,8845,8414,0
"5221",1003.97857666016,4.42481703228421e-06,406717.6875,2075471.3125,1847.98,1834.23,1862.46,5486,12077,13082,0
"5222",167.154240926107,5.43271501859029e-10,406167.125,955522.140625,1674.69,1669.53,1677.88,315,485,372,0
"5223",264.253129747179,2.12134586440192e-09,406054.21875,2902890.359375,322.461,319.818,338.52,1368,2871,2551,0
"5224",606.541458129883,2.58876631657282e-06,406030.59375,922008.8359375,1436.84,1429.32,1440.01,3916,8392,7951,0
"5225",503.29641019381,6.49060194308941e-08,405566.78125,3508704.734375,365.217,363.249,387.974,3344,7475,7165,0
"5226",635.506317138672,1.10516945521037e-07,405509.5,1143476.234375,1920.02,1916.17,1922.79,4086,8615,8184,0
"5227",872.813278198242,6.98460886875788e-06,405390.15625,900873.046875,1741.22,1738.58,1746.36,5062,11224,11939,0
"5228",590.554391043527,1.51424180893671e-06,405322.96875,1443859.953125,1465.33,1458.71,1477.78,3820,8279,7873,0
"5229",417.298110961914,8.38190317153931e-09,405309.53125,1494117.875,333.238,329.038,336.148,2808,6153,5877,0
"5230",367.209625244141,1.5522042910258e-08,405059.4375,1386632.625,238.882,238.882,247.049,2417,5175,4850,0
"5231",360.310692420373,1.2131073536017e-08,404772.3125,2865567.390625,342.451,317.851,344.202,2354,5045,4734,0
"5232",977.336450195313,1.29006803035736e-06,404514.4375,1094095.3359375,1487.09,1480.14,1491.81,5414,11957,12934,0
"5233",360.310736083984,1.86264514923096e-10,404499.46875,1661116.3125,550.641,548.26,556.031,2354,5045,4735,0
"5234",720.495513916016,2.5207797686259e-07,404340.59375,1071097.953125,1139.41,1134,1147.17,4543,9375,9087,0
"5235",418.352432250977,4.03573115666707e-09,404189.5625,1440362.5,684.706,681.003,686.271,2812,6168,5896,0
"5236",773.694844563802,1.3535221417745e-07,404176.625,901822.25,1381.06,1377.43,1381.06,4769,10053,10104,0
"5237",144.174565633138,2.87157793839773e-09,403679.53125,921172.984375,1926.7,1922.79,1930.75,29,33,15,0
"5238",432.404639748966,1.05883159181651e-07,403325.15625,2789114.70996094,731.842,700.986,734.077,2899,6433,6142,0
"5239",776.726287841797,6.83590769767761e-07,403069.375,1684257.8984375,1826.43,1820.88,1834.23,4780,10091,10157,0
"5240",929.919590541295,7.48393081483387e-06,402837.15625,1363819.921875,1831.85,1823.38,1840.18,5293,11705,12597,0
"5241",680.513044084821,4.30537121636527e-07,402482.125,1634492.34375,1073.56,1062.46,1079.12,4348,8988,8577,0
"5242",786.413340250651,4.01462117830912e-07,402258.09375,1417300.1796875,1618.39,1609.12,1624.75,4814,10200,10322,0
"5243",556.173383789063,2.8856098651886e-07,402235.78125,4824401.08300781,577.596,535.706,579.438,3636,8037,7677,0
"5244",1001.96644083659,1.61817918221156e-05,401929.8125,1514785.0703125,1828.94,1826.43,1840.18,5483,12070,13073,0
"5245",360.310710906982,5.03912035908018e-09,401896.71875,2643249.28125,544.673,533.866,546.285,2354,5045,4736,0
"5246",484.330620659722,2.90520903136995e-08,401864.78125,3068703.53125,677.604,664.352,679.438,3242,7233,6933,0
"5247",1001.96742248535,1.37525300184886e-07,401371.46875,925067.78125,1800.28,1797.37,1808.21,5483,12070,13074,0
"5248",1020.95979309082,6.58724457025528e-06,401356.875,896848.40625,1803.2,1794.45,1810.59,5519,12129,13137,0
"5249",342.206161499023,4.6989457173781e-08,401350.40625,2828165.203125,238.882,234.56,261.517,2182,4637,4303,0
"5250",251.185139973958,5.43271501859029e-10,401249.71875,1078659.78125,983.583,974.435,983.583,1216,2555,2233,0
"5251",1348.26449584961,2.9541552066803e-06,401042.03125,1356650.3125,1794.45,1794.45,1803.2,5943,12554,13554,0
"5252",915.262756347656,1.51246786117554e-06,401010.875,1098285.59375,1654.7,1651.39,1661.07,5234,11603,12445,0
"5253",820.813278198242,6.61549468835195e-07,400746.1875,968523.71875,1773.18,1768.44,1775.96,4906,10637,11071,0
"5254",329.004852294922,2.79396772384644e-09,400562.6875,1004704.6875,228.014,223.017,230.375,2046,4351,4007,0
"5255",182.081380208333,4.73422308762868e-09,400364.21875,1084260.34375,225.112,225.112,230.375,487,845,670,0
"5256",820.679290771484,4.73111867904663e-07,399977.625,1362816.84375,1627.8,1618.39,1627.8,4906,10635,11068,0
"5257",846.768284388951,6.24429611932664e-07,399900.46875,1961348.890625,1641.41,1638.36,1657.76,4983,10962,11577,0
"5258",270.139164515904,1.16193578356788e-08,399733.4375,2151309.015625,232.602,220.788,234.56,1420,2990,2671,0
"5259",665.685770670573,1.00235144297282e-06,399491.3125,1853075.125,1595.97,1593.74,1609.12,4258,8854,8426,0
"5260",602.447347005208,3.84946664174398e-08,399475.90625,1032464.875,278.835,275.928,281.612,3881,8344,7917,0
"5261",668.624526977539,1.72946602106094e-06,399184.125,1185264.578125,1763.02,1752.32,1763.02,4273,8880,8453,0
"5262",818.672241210938,2.75671482086182e-07,399124.9375,1218776.703125,1636.12,1630.03,1638.36,4896,10607,11021,0
"5263",880.752126057943,2.27010498444239e-05,399064.5625,1403409.140625,1644.75,1638.36,1654.7,5090,11298,12047,0
"5264",321.204045613607,9.46844617525736e-09,398520.3125,1639743.953125,333.238,326.802,338.52,1961,4162,3826,0
"5265",423.330072021484,3.09199094772339e-08,398489.5,1773831.96875,493.214,487.429,495.59,2839,6268,5992,0
"5266",692.420562744141,5.17815351486206e-07,398195.84375,1248117.4375,801.447,799.352,805.637,4420,9102,8694,0
"5267",238.212375640869,5.82076609134674e-11,398173.53125,1392324.53125,32.4467,29.5829,34.3491,1079,2237,1940,0
"5268",1177.32767740885,9.7354253133138e-07,397695.34375,699212.0234375,1707.45,1704.67,1710.78,5755,12371,13349,0
"5269",927.267749023438,4.00356948375702e-06,397668.6875,1066472.34375,1116.81,1114.45,1125.95,5284,11690,12572,0
"5270",1175.32983398438,4.41819429397583e-06,397562.28125,1425931.984375,1710.78,1704.67,1716.34,5748,12364,13341,0
"5271",556.173400878906,2.23517417907715e-08,397168.15625,1469925.4375,581.55,581.55,586.404,3636,8037,7678,0
"5272",804.678670247396,4.70516582330068e-05,396911.46875,1144175.03125,1484.73,1483.18,1491.81,4861,10429,10696,0
"5273",327.008117675781,2.79396772384644e-09,396715.8125,900998.359375,438.242,436.814,441.905,2016,4297,3950,0
"5274",815.542785644531,2.61105597019196e-05,396661.875,852791.390625,1166.62,1163.85,1172.03,4888,10564,10939,0
"5275",844.714918348524,1.15249099002944e-05,396339.1875,2301144.140625,1612.03,1593.74,1621.44,4980,10942,11542,0
"5276",1281.33108181424,2.60687536663479e-06,396253.59375,1978272.3515625,1577.83,1559.95,1584.19,5857,12471,13462,0
"5277",818.670257568359,7.11530447006226e-07,396164.59375,1169308.109375,1627.8,1618.39,1627.8,4896,10607,11022,0
"5278",777.707987467448,1.42430265744527e-06,395940.34375,871237.390625,1364.07,1364.07,1372.99,4783,10102,10175,0
"5279",1171.74780273438,8.77678394317627e-06,395652.28125,737535.171875,1128.18,1122.62,1128.18,5739,12355,13328,0
"5280",454.292669677734,9.03382897377014e-09,395606.65625,1771608.34375,455.327,450.719,459.266,3057,6822,6536,0
"5281",354.225193568638,1.37924438431149e-08,395497.03125,2526627.90625,232.602,220.788,234.56,2289,4904,4583,0
"5282",156.138192313058,1.61872733206976e-09,395129.40625,2000004.40625,1953.14,1947,1959.16,186,279,196,0
"5283",705.610616048177,1.95217629273732e-05,394884.34375,707499.6875,1144.13,1137.18,1148.72,4478,9228,8860,0
"5284",375.329844156901,1.44044558207194e-08,394704.34375,1942545.5625,356.269,353.898,365.217,2498,5357,5038,0
"5285",628.213020324707,3.52771686656134e-07,394507.28125,1940776.8515625,1026.59,1012.3,1026.59,4047,8558,8126,0
"5286",1177.32794189453,2.72691249847412e-06,393846.34375,1122107.203125,1716.34,1713.15,1722.72,5755,12371,13350,0
"5287",744.662170410156,3.00506750742594e-07,393803.96875,936132.453125,1784.04,1773.18,1784.04,4636,9664,9513,0
"5288",754.765472412109,1.50501728057861e-06,393487.9375,2192699.4375,1577.83,1572.13,1593.74,4687,9804,9731,0
"5289",400.305677141462,2.26178339549473e-08,393357.65625,1683571.296875,352.067,352.067,365.217,2676,5845,5545,0
"5290",325.220097859701,5.74315587679545e-09,393201.125,1279166.46875,1539.61,1537.37,1550.15,2000,4258,3909,0
"5291",469.365020751953,4.65661287307739e-08,393174.3125,1283597.671875,1002.95,1001.53,1007.29,3152,7034,6744,0
"5292",999.956085205078,8.70476166407267e-07,392884.84375,1051927.1875,1803.2,1800.28,1808.21,5478,12061,13060,0
"5293",673.527124023438,9.42498445510864e-08,392809.15625,1566071.8125,976.667,972.607,980.194,4308,8925,8503,0
"5294",709.492370605469,1.51495138804118e-07,392537.40625,2389515.03125,291.228,288.992,304.029,4499,9265,8904,0
"5295",362.253674316406,1.89058482646942e-08,392166.375,1460907.15625,264.428,256.514,267.199,2369,5076,4761,0
"5296",787.522933959961,1.42647574345271e-06,391973.1875,826071.40625,1139.41,1128.18,1141.5,4818,10217,10354,0
"5297",796.541687011719,2.1420419216156e-07,391852.875,1594008.84375,293.597,291.228,301.657,4841,10322,10519,0
"5298",430.389263446514,7.06372352746817e-08,391784.5625,5113450.36132812,647.023,645.319,715.158,2885,6396,6106,0
"5299",1345.24080403646,1.12404425938924e-05,391543.125,734623.859375,1786.81,1781.4,1792.08,5938,12549,13545,0
"5300",927.266087123326,2.57896525519235e-06,391380.71875,2124787.203125,1105.46,1090.26,1111.27,5284,11690,12573,0
"5301",798.587377929687,2.15321779251099e-07,391375.4375,1226469.015625,828.015,828.015,835.058,4846,10347,10569,0
"5302",749.698893229167,6.55154387156169e-07,391361.09375,1391850.1015625,1810.59,1805.56,1818.24,4661,9726,9602,0
"5303",284.206530761719,1.45286321640015e-08,391132.40625,3135789.078125,234.56,216.87,235.979,1571,3313,2981,0
"5304",595.570495605469,9.7230076789856e-07,390860.53125,1627701.796875,1458.71,1448.58,1465.33,3845,8306,7893,0
"5305",1028.28988647461,2.60646144549052e-06,390510,1158584.515625,1704.67,1704.67,1713.15,5545,12161,13174,0
"5306",602.447250366211,1.83160106341044e-08,390187.28125,1301904.90625,272.617,264.428,272.617,3881,8344,7918,0
"5307",541.141610281808,4.80194013197343e-07,390174.59375,3306454.609375,817.668,811.115,835.058,3552,7906,7557,0
"5308",803.542348225911,1.80924932161967e-07,390147.65625,2037371.15625,847.383,847.383,857.646,4857,10406,10666,0
"5309",747.73384312221,3.59756605965751e-07,390008.1875,1622335.8125,1471.56,1465.33,1483.18,4650,9702,9565,0
"5310",228.195705413818,5.1804818212986e-09,389971.15625,1428423,717.395,715.158,721.599,985,2001,1720,0
"5311",687.465108235677,2.45372454325358e-07,389793.25,1324028.84765625,781.864,774.3,784.09,4388,9052,8640,0
"5312",221.116902669271,3.19754083951314e-08,389760.5625,853274.375,1508.71,1501.07,1508.71,896,1786,1523,0
"5313",463.146784165326,1.41122761894675e-07,389215.21875,4288115.2265625,1002.95,1001.53,1034.85,3107,6939,6660,0
"5314",834.727514648437,3.66196036338806e-07,389116.40625,1478790.25,1648.07,1644.75,1657.76,4949,10818,11333,0
"5315",329.004862467448,3.00506750742594e-08,389098.1875,2000105.484375,1666.76,1663.44,1680.67,2046,4352,4008,0
"5316",804.68212890625,5.96046447753906e-08,389019.875,973973.59375,1511.62,1506.48,1514.66,4861,10429,10697,0
"5317",593.564208984375,5.0663948059082e-07,388897.375,1246952.6953125,1455.53,1446.09,1462.02,3830,8290,7880,0
"5318",430.388940429688,3.46451997756958e-08,388879.03125,1320654.234375,795.3,790.641,797.527,2885,6397,6109,0
"5319",710.680407714844,1.13137066364288e-06,388798.375,1347334.5625,1808.21,1805.56,1815.33,4505,9283,8933,0
"5320",821.682754516602,5.10054330031077e-07,388743.15625,1256028.59375,1633.21,1630.03,1638.36,4909,10649,11095,0
"5321",423.198638916016,4.34617201487223e-08,388653.5625,3028038.71875,235.979,234.56,256.514,2838,6266,5989,0
"5322",359.953847249349,1.53978665669759e-07,388609.21875,860439.90625,264.428,261.517,267.199,2349,5022,4705,0
"5323",605.53507232666,5.20875411374228e-08,388603.21875,1769112.453125,539.387,535.706,548.26,3908,8380,7943,0
"5324",668.59514702691,7.72480335500505e-07,388461.78125,2205247.3125,1471.56,1462.02,1484.73,4273,8881,8454,0
"5325",917.762109375,2.0686537027359e-06,388201.71875,1661606.3125,1661.07,1654.7,1666.76,5242,11620,12470,0
"5326",324.195040189303,2.0061643459858e-07,388192.75,2541410.54492188,291.228,291.228,319.818,1987,4218,3873,0
"5327",776.651916503906,1.6428530216217e-06,388095.25,941655.328125,1559.95,1553.32,1559.95,4780,10090,10154,0
"5328",796.541625976562,1.66396299997965e-07,387971.625,1137514.859375,278.835,272.617,281.612,4841,10322,10520,0
"5329",613.044942220052,6.45716985066732e-08,387908.46875,1083152.875,522.824,519.277,522.824,3959,8443,8002,0
"5330",1246.57336425781,3.86834144592285e-06,387775.28125,1516104.328125,1612.03,1602.6,1618.39,5813,12426,13410,0
"5331",328.237837727865,2.58387022075199e-06,387569.65625,2788663.83007812,228.014,196.289,232.602,2038,4332,3981,0
"5332",982.925272623698,2.85742183526357e-05,387464.15625,732887.1015625,1786.81,1781.4,1789.72,5429,11984,12972,0
"5333",566.560348510742,0.000122602718571822,386916.875,1042013.53125,1405.67,1398.56,1408.17,3690,8104,7726,0
"5334",253.104419708252,8.12966997424761e-09,386896.5625,1119665.953125,241.918,235.979,244.281,1229,2594,2274,0
"5335",426.209193638393,1.19031894774664e-07,386746.71875,2373417.75,313.245,309.04,322.461,2855,6321,6031,0
"5336",590.553833007812,1.79186463356018e-06,386706.03125,880432.34375,1450.81,1448.58,1455.53,3820,8279,7874,0
"5337",264.253153483073,6.20881716410319e-09,386620.78125,2070577.875,313.245,306.398,317.851,1368,2871,2552,0
"5338",935.629516601562,5.26383519172668e-06,386606.25,1069502.3125,1287.44,1287.44,1301.18,5315,11749,12651,0
"5339",257.135063171387,2.87933895985285e-08,386488.84375,1217732.125,220.788,216.87,223.017,1289,2702,2397,0
"5340",1213.83725585938,3.15457582473755e-06,386440.8125,1275533.6015625,1713.15,1707.45,1719.4,5788,12404,13389,0
"5341",262.050676133898,1.28315554724799e-08,386382.9375,2290037.7734375,247.049,247.049,267.199,1346,2820,2510,0
"5342",481.398254394531,5.19212335348129e-07,386352.4375,1509975.515625,793.746,790.641,797.527,3223,7198,6894,0
"5343",1101.53584798177,5.54819901784261e-06,386315.25,587626.234375,1524.06,1514.66,1526.42,5676,12295,13272,0
"5344",368.339307512556,1.92029845146906e-08,386232.3125,1991149.21875,526.368,521.12,531.756,2428,5211,4894,0
"5345",329.004834856306,3.37050074622745e-09,386185.8125,1816280.3515625,1710.78,1704.67,1731.2,2046,4352,4009,0
"5346",854.565075683594,5.44339418411255e-06,386140.09375,1099491.515625,1141.5,1134,1148.72,5006,11061,11730,0
"5347",861.767224121094,2.8412789106369e-06,386078.09375,1533666.4375,1725.64,1716.34,1728.82,5031,11135,11823,0
"5348",554.194091796875,2.1205498622014e-07,386039.59375,2574019.33984375,946.395,944.699,970.645,3623,8019,7662,0
"5349",917.762054443359,9.79751348495483e-07,385735.84375,965496.08984375,1669.53,1669.53,1680.67,5242,11620,12471,0
"5350",804.695329938616,1.97901612236386e-06,385690.0625,1898542.984375,1572.13,1556.64,1574.49,4861,10428,10695,0
"5351",613.044935960036,1.53453304217412e-07,385490.3125,2913280.3828125,533.866,533.866,556.031,3959,8443,8003,0
